ID,command,encrypted_cmd
7553,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 1, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},0f340ce1280492ba1df2c6f037b9788609a37cdea85c6bbb21d2668d0a0b6a3c076ea985a29c35d4f821d694a3
7557,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 1, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},0f340ce1280492ba1df2c6f037b9788609a37cdea85c6bbb21d2668d0a0b6a3c076ea985a29c35d4f821d694a3
7561,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c556d348df663481db9663723d5ae40d707b9998962616f7f009d46687620e7174093e7779c663cb78ec8309e8
7561,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c556d348df663481db9663723d5ae40d707b9998962616f7f009d46687620e7174093e7779c663cb78ec8309e8
7565,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c556d348df663481db9663723d5ae40d707b9998962616f7f009d46687620e7174093e7779c663cb78ec8309e8
7569,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c556d348df663481db9663723d5ae40d707b9998962616f7f009d46687620e7174093e7779c663cb78ec8309e8
7573,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c556d348df663481db9663723d5ae40d707b9998962616f7f009d46687620e7174093e7779c663cb78ec8309e8
7577,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c556d348df663481db9663723d5ae40d707b9998962616f7f009d46687620e7174093e7779c663cb78ec8309e8
7581,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c556d348df663481db9663723d5ae40d707b9998962616f7f009d46687620e7174093e7779c663cb78ec8309e8
7586,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c556d348df663481db9663723d5ae40d707b9998962616f7f009d46687620e7174093e7779c663cb78ec8309e8
7590,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c556d348df663481db9663723d5ae40d707b9998962616f7f009d46687620e7174093e7779c663cb78ec8309e8
7594,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 1, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},0f340ce1280492ba1df2c6f037b9788609a37cdea85c6bbb21d2668d0a0b6a3c076ea985a29c35d4f821d694a3
7594,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 1, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},0f340ce1280492ba1df2c6f037b9788609a37cdea85c6bbb21d2668d0a0b6a3c076ea985a29c35d4f821d694a3
7599,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 1, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},0f340ce1280492ba1df2c6f037b9788609a37cdea85c6bbb21d2668d0a0b6a3c076ea985a29c35d4f821d694a3
7603,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 1, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},0f340ce1280492ba1df2c6f037b9788609a37cdea85c6bbb21d2668d0a0b6a3c076ea985a29c35d4f821d694a3
7607,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 1, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},0f340ce1280492ba1df2c6f037b9788609a37cdea85c6bbb21d2668d0a0b6a3c076ea985a29c35d4f821d694a3
7611,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c556d348df663481db9663723d5ae40d707b9998962616f7f009d46687620e7174093e7779c663cb78ec8309e8
7611,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c556d348df663481db9663723d5ae40d707b9998962616f7f009d46687620e7174093e7779c663cb78ec8309e8
7615,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c556d348df663481db9663723d5ae40d707b9998962616f7f009d46687620e7174093e7779c663cb78ec8309e8
7620,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c556d348df663481db9663723d5ae40d707b9998962616f7f009d46687620e7174093e7779c663cb78ec8309e8
7624,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 1, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},0f340ce1280492ba1df2c6f037b9788609a37cdea85c6bbb21d2668d0a0b6a3c076ea985a29c35d4f821d694a3
7624,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 1, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},0f340ce1280492ba1df2c6f037b9788609a37cdea85c6bbb21d2668d0a0b6a3c076ea985a29c35d4f821d694a3
7628,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 1, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},0f340ce1280492ba1df2c6f037b9788609a37cdea85c6bbb21d2668d0a0b6a3c076ea985a29c35d4f821d694a3
7632,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c556d348df663481db9663723d5ae40d707b9998962616f7f009d46687620e7174093e7779c663cb78ec8309e8
7632,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c556d348df663481db9663723d5ae40d707b9998962616f7f009d46687620e7174093e7779c663cb78ec8309e8
7636,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 1, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},0f340ce1280492ba1df2c6f037b9788609a37cdea85c6bbb21d2668d0a0b6a3c076ea985a29c35d4f821d694a3
7636,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 1, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},0f340ce1280492ba1df2c6f037b9788609a37cdea85c6bbb21d2668d0a0b6a3c076ea985a29c35d4f821d694a3
7640,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 1, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},0f340ce1280492ba1df2c6f037b9788609a37cdea85c6bbb21d2668d0a0b6a3c076ea985a29c35d4f821d694a3
7645,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c556d348df663481db9663723d5ae40d707b9998962616f7f009d46687620e7174093e7779c663cb78ec8309e8
7645,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c556d348df663481db9663723d5ae40d707b9998962616f7f009d46687620e7174093e7779c663cb78ec8309e8
7649,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c556d348df663481db9663723d5ae40d707b9998962616f7f009d46687620e7174093e7779c663cb78ec8309e8
7654,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c556d348df663481db9663723d5ae40d707b9998962616f7f009d46687620e7174093e7779c663cb78ec8309e8
7657,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 1, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},0f340ce1280492ba1df2c6f037b9788609a37cdea85c6bbb21d2668d0a0b6a3c076ea985a29c35d4f821d694a3
7657,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 1, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},0f340ce1280492ba1df2c6f037b9788609a37cdea85c6bbb21d2668d0a0b6a3c076ea985a29c35d4f821d694a3
7661,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 1, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},0f340ce1280492ba1df2c6f037b9788609a37cdea85c6bbb21d2668d0a0b6a3c076ea985a29c35d4f821d694a3
7666,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 1, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},0f340ce1280492ba1df2c6f037b9788609a37cdea85c6bbb21d2668d0a0b6a3c076ea985a29c35d4f821d694a3
7670,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c556d348df663481db9663723d5ae40d707b9998962616f7f009d46687620e7174093e7779c663cb78ec8309e8
7670,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c556d348df663481db9663723d5ae40d707b9998962616f7f009d46687620e7174093e7779c663cb78ec8309e8
7675,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 1, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},0f340ce1280492ba1df2c6f037b9788609a37cdea85c6bbb21d2668d0a0b6a3c076ea985a29c35d4f821d694a3
7675,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 1, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},0f340ce1280492ba1df2c6f037b9788609a37cdea85c6bbb21d2668d0a0b6a3c076ea985a29c35d4f821d694a3
7679,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c556d348df663481db9663723d5ae40d707b9998962616f7f009d46687620e7174093e7779c663cb78ec8309e8
7679,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c556d348df663481db9663723d5ae40d707b9998962616f7f009d46687620e7174093e7779c663cb78ec8309e8
7683,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c556d348df663481db9663723d5ae40d707b9998962616f7f009d46687620e7174093e7779c663cb78ec8309e8
7687,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c556d348df663481db9663723d5ae40d707b9998962616f7f009d46687620e7174093e7779c663cb78ec8309e8
7691,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 1, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},f396324973a00646802ef59541ab3c35c223b71e82094468c4a0bebb529cbb77913d6800b52dfbba2a6753fe8a
7691,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 1, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},f396324973a00646802ef59541ab3c35c223b71e82094468c4a0bebb529cbb77913d6800b52dfbba2a6753fe8a
7695,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c556d348df663481db9663723d5ae40d707b9998962616f7f009d46687620e7174093e7779c663cb78ec8309e8
7695,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c556d348df663481db9663723d5ae40d707b9998962616f7f009d46687620e7174093e7779c663cb78ec8309e8
7699,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 1, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},f396324973a00646802ef59541ab3c35c223b71e82094468c4a0bebb529cbb77913d6800b52dfbba2a6753fe8a
7699,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 1, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},f396324973a00646802ef59541ab3c35c223b71e82094468c4a0bebb529cbb77913d6800b52dfbba2a6753fe8a
7704,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 1, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},f396324973a00646802ef59541ab3c35c223b71e82094468c4a0bebb529cbb77913d6800b52dfbba2a6753fe8a
7708,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 1, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},f396324973a00646802ef59541ab3c35c223b71e82094468c4a0bebb529cbb77913d6800b52dfbba2a6753fe8a
7712,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c556d348df663481db9663723d5ae40d707b9998962616f7f009d46687620e7174093e7779c663cb78ec8309e8
7712,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c556d348df663481db9663723d5ae40d707b9998962616f7f009d46687620e7174093e7779c663cb78ec8309e8
7716,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c556d348df663481db9663723d5ae40d707b9998962616f7f009d46687620e7174093e7779c663cb78ec8309e8
7720,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': 0.999969482421875}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c9df20c9283d804e7bc43f636a838ea281f615d65b1d7d1eb9e2c6236f76a30d6bc3d6da5265ff3347b05a6f03
7720,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': 0.999969482421875}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c9df20c9283d804e7bc43f636a838ea281f615d65b1d7d1eb9e2c6236f76a30d6bc3d6da5265ff3347b05a6f03
7724,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': 0.999969482421875}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c9df20c9283d804e7bc43f636a838ea281f615d65b1d7d1eb9e2c6236f76a30d6bc3d6da5265ff3347b05a6f03
7729,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': 0.999969482421875}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c9df20c9283d804e7bc43f636a838ea281f615d65b1d7d1eb9e2c6236f76a30d6bc3d6da5265ff3347b05a6f03
7733,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': 0.999969482421875}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c9df20c9283d804e7bc43f636a838ea281f615d65b1d7d1eb9e2c6236f76a30d6bc3d6da5265ff3347b05a6f03
7736,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': 0.999969482421875}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c9df20c9283d804e7bc43f636a838ea281f615d65b1d7d1eb9e2c6236f76a30d6bc3d6da5265ff3347b05a6f03
7741,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': 0.999969482421875}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c9df20c9283d804e7bc43f636a838ea281f615d65b1d7d1eb9e2c6236f76a30d6bc3d6da5265ff3347b05a6f03
7745,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': 0.999969482421875}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c9df20c9283d804e7bc43f636a838ea281f615d65b1d7d1eb9e2c6236f76a30d6bc3d6da5265ff3347b05a6f03
7749,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': 0.999969482421875}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c9df20c9283d804e7bc43f636a838ea281f615d65b1d7d1eb9e2c6236f76a30d6bc3d6da5265ff3347b05a6f03
7753,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': 0.999969482421875}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c9df20c9283d804e7bc43f636a838ea281f615d65b1d7d1eb9e2c6236f76a30d6bc3d6da5265ff3347b05a6f03
7757,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': 0.999969482421875}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c9df20c9283d804e7bc43f636a838ea281f615d65b1d7d1eb9e2c6236f76a30d6bc3d6da5265ff3347b05a6f03
7762,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 1, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c2e40ba9a821fae73135c4be7dcd8ea7319c6f12b82e427b6f372e39f2ca0eb0fcde76153a70e4956c7d4b0dab
7762,{'axes': {'0': 0.1005859375, '1': 0.053436279296875, '2': -1.0, '3': 0.032012939453125, '4': 0.051910400390625, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 1, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c2e40ba9a821fae73135c4be7dcd8ea7319c6f12b82e427b6f372e39f2ca0eb0fcde76153a70e4956c7d4b0dab
