ID,command,encrypted_cmd
6624,{'axes': {'0': 0.16522216796875, '1': -0.036712646484375, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},7811a1a53ea163f3d94164c4c775137b52418eb8a4649028bff677dc002fc13a8f6eb123b89d0dcbe76611c8a0
6628,{'axes': {'0': 0.0858154296875, '1': 0.01885986328125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},f015bad6172d5a92ee51ce3291f1271ac3b409f7aa66b344f6e36c3eddfbe45c4e5f18c2eea02efefcb45be7a1
6628,{'axes': {'0': 0.0858154296875, '1': 0.01885986328125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},f015bad6172d5a92ee51ce3291f1271ac3b409f7aa66b344f6e36c3eddfbe45c4e5f18c2eea02efefcb45be7a1
6632,{'axes': {'0': 0.1387939453125, '1': 0.01885986328125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},29d704d102dfec10eaf47dee8c0dc3062eebed899692aa18bb28e4d3474e5e5b3626b806ab2cb94d8504847e09
6632,{'axes': {'0': 0.1387939453125, '1': 0.01885986328125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},29d704d102dfec10eaf47dee8c0dc3062eebed899692aa18bb28e4d3474e5e5b3626b806ab2cb94d8504847e09
6636,{'axes': {'0': 0.611114501953125, '1': 0.07391357421875, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},2ba29933ce723ba96f9c0b0232491d71427498d62daf96d101c3b2de43d04abb35c36ac7f419b087d91bf922f0
6636,{'axes': {'0': 0.611114501953125, '1': 0.07391357421875, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},2ba29933ce723ba96f9c0b0232491d71427498d62daf96d101c3b2de43d04abb35c36ac7f419b087d91bf922f0
6640,{'axes': {'0': 0.105010986328125, '1': 0.02435302734375, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},3ef71de5c791dadce361bce85a89f4f79cd2be652f2fa44981f402746f5c9ba6634c9ef87190797daac2c0e7a5
6640,{'axes': {'0': 0.105010986328125, '1': 0.02435302734375, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},3ef71de5c791dadce361bce85a89f4f79cd2be652f2fa44981f402746f5c9ba6634c9ef87190797daac2c0e7a5
6645,{'axes': {'0': 0.999969482421875, '1': 0.095733642578125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},6c51fd4a15669fd5768a91b26a49a75141cfc411058f7ada035eb520737c4955b9f84ca343bfd55d4ededb11e7
6645,{'axes': {'0': 0.999969482421875, '1': 0.095733642578125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},6c51fd4a15669fd5768a91b26a49a75141cfc411058f7ada035eb520737c4955b9f84ca343bfd55d4ededb11e7
6649,{'axes': {'0': 0.10406494140625, '1': 0.0689697265625, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},f76319c9de05c15590ed6e472ed504a28680a300b71ae81e9bc37536db219861a1182bfbcb92d7849ca88c2793
6649,{'axes': {'0': 0.10406494140625, '1': 0.0689697265625, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},f76319c9de05c15590ed6e472ed504a28680a300b71ae81e9bc37536db219861a1182bfbcb92d7849ca88c2793
6652,{'axes': {'0': 0.098358154296875, '1': 0.055694580078125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},94c22fde1fc64f52e37b594662ce3ba23e817b2ab005beb32232e99c7c1c36a3584bebbecdbfed892ffbca5806
6652,{'axes': {'0': 0.098358154296875, '1': 0.055694580078125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},94c22fde1fc64f52e37b594662ce3ba23e817b2ab005beb32232e99c7c1c36a3584bebbecdbfed892ffbca5806
6657,{'axes': {'0': 0.098358154296875, '1': 0.055694580078125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},94c22fde1fc64f52e37b594662ce3ba23e817b2ab005beb32232e99c7c1c36a3584bebbecdbfed892ffbca5806
6661,{'axes': {'0': 0.098358154296875, '1': 0.055694580078125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},94c22fde1fc64f52e37b594662ce3ba23e817b2ab005beb32232e99c7c1c36a3584bebbecdbfed892ffbca5806
6665,{'axes': {'0': 0.098358154296875, '1': 0.05291748046875, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},527920ed6807e037288cb84876ebdecce0fafff3aff0cbf1535a833be72b77f728509eb2610239db9cd7e0c106
6665,{'axes': {'0': 0.098358154296875, '1': 0.05291748046875, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},527920ed6807e037288cb84876ebdecce0fafff3aff0cbf1535a833be72b77f728509eb2610239db9cd7e0c106
6669,{'axes': {'0': 0.098358154296875, '1': 0.05291748046875, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},527920ed6807e037288cb84876ebdecce0fafff3aff0cbf1535a833be72b77f728509eb2610239db9cd7e0c106
6673,{'axes': {'0': 0.999969482421875, '1': -0.045684814453125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c6a2f4031c3e217ddbeae50ca57594a6a6b2b132d59c5287dc9284ac44f5b7255125ddf24168b675595b4ed5cf
6673,{'axes': {'0': 0.999969482421875, '1': -0.045684814453125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c6a2f4031c3e217ddbeae50ca57594a6a6b2b132d59c5287dc9284ac44f5b7255125ddf24168b675595b4ed5cf
6678,{'axes': {'0': 0.999969482421875, '1': -0.152862548828125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},e20b9e4a569c4580c15f1d108f1ae6997238463103cb302c38ae5679b9fd7da25c929e655e360fc00f68168551
6678,{'axes': {'0': 0.999969482421875, '1': -0.152862548828125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},e20b9e4a569c4580c15f1d108f1ae6997238463103cb302c38ae5679b9fd7da25c929e655e360fc00f68168551
6682,{'axes': {'0': 0.834564208984375, '1': -0.081146240234375, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},bfd68dca32d564adb4e9e7870156a6c9f6d93253089b105bd1d9e856d6efbb169d441f576b2cab0b22f6437763
6682,{'axes': {'0': 0.834564208984375, '1': -0.081146240234375, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},bfd68dca32d564adb4e9e7870156a6c9f6d93253089b105bd1d9e856d6efbb169d441f576b2cab0b22f6437763
6686,{'axes': {'0': 0.154266357421875, '1': 0.0135498046875, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},96f8f76225d0e36eb76064e0573351669a17d4560391d2accfdc77f42c25e387184ba9635177e338d5c6a02cfd
6686,{'axes': {'0': 0.154266357421875, '1': 0.0135498046875, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},96f8f76225d0e36eb76064e0573351669a17d4560391d2accfdc77f42c25e387184ba9635177e338d5c6a02cfd
6690,{'axes': {'0': 0.536834716796875, '1': 0.262298583984375, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},5edc09c58be87285688efcd12a95f9d2071a9779efcc184e254d5e7b96894be3c9e3b972f8a46c479e83a28af5
6690,{'axes': {'0': 0.536834716796875, '1': 0.262298583984375, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},5edc09c58be87285688efcd12a95f9d2071a9779efcc184e254d5e7b96894be3c9e3b972f8a46c479e83a28af5
6694,{'axes': {'0': 0.373443603515625, '1': 0.14190673828125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},b736513c734a94ff2063ae349b49147fe92d8c0f1ada497283b0195b1b1092b7047b9e6e05251e53e8ce344639
6694,{'axes': {'0': 0.373443603515625, '1': 0.14190673828125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},b736513c734a94ff2063ae349b49147fe92d8c0f1ada497283b0195b1b1092b7047b9e6e05251e53e8ce344639
6698,{'axes': {'0': -0.150360107421875, '1': 0.043853759765625, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},3376696c19ce6eb0e62341e08db3ceea8f46da4ca564d343793ae00e609e9d82bfeadb80ce97c11c932d4c165b
6698,{'axes': {'0': -0.150360107421875, '1': 0.043853759765625, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},3376696c19ce6eb0e62341e08db3ceea8f46da4ca564d343793ae00e609e9d82bfeadb80ce97c11c932d4c165b
6702,{'axes': {'0': -1.0, '1': -0.28619384765625, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},a1947f7a8a2486396eb9a723e7d344cf1afbd0f24fa3f6ed50ce2ac896b77a1d385910f443792052fb48ac7b74
6702,{'axes': {'0': -1.0, '1': -0.28619384765625, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},a1947f7a8a2486396eb9a723e7d344cf1afbd0f24fa3f6ed50ce2ac896b77a1d385910f443792052fb48ac7b74
6706,{'axes': {'0': 0.02972412109375, '1': 0.046905517578125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},05422dc99cac8b53697eb7720ac4128479ed526fa2d806bc4dcc084bfd1bc0d2bbab02e4657ef5e1e911d1c139
6706,{'axes': {'0': 0.02972412109375, '1': 0.046905517578125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},05422dc99cac8b53697eb7720ac4128479ed526fa2d806bc4dcc084bfd1bc0d2bbab02e4657ef5e1e911d1c139
6710,{'axes': {'0': 0.999969482421875, '1': 0.12884521484375, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},2da01b7fa54f5092ca12aeb8a3b7999e32d390ec5545f825f98ef06ae61f9634b9168a07dc807a9595a7041c3c
6710,{'axes': {'0': 0.999969482421875, '1': 0.12884521484375, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},2da01b7fa54f5092ca12aeb8a3b7999e32d390ec5545f825f98ef06ae61f9634b9168a07dc807a9595a7041c3c
6715,{'axes': {'0': 0.1456298828125, '1': 0.157012939453125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},b172b16393fd4170ad840c2617139a6167fd33f51c71080aadf6d5e603c2ed499f171b5b02abb0a5b4680c5b54
6715,{'axes': {'0': 0.1456298828125, '1': 0.157012939453125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},b172b16393fd4170ad840c2617139a6167fd33f51c71080aadf6d5e603c2ed499f171b5b02abb0a5b4680c5b54
6719,{'axes': {'0': 0.089324951171875, '1': 0.052886962890625, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},87755f790391158364b35f7f7afb326c6ed234a035fc9271c19e372cb90af6e0afa577caa592e70fe70bbf1d32
6719,{'axes': {'0': 0.089324951171875, '1': 0.052886962890625, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},87755f790391158364b35f7f7afb326c6ed234a035fc9271c19e372cb90af6e0afa577caa592e70fe70bbf1d32
6723,{'axes': {'0': -1.0, '1': -0.252471923828125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},e3def95dd7db3c2064ec9d2ba788fec260b5bb7c9adf9b9c8f9c4527b584d86829cde1a4276a0c4862d1ca0323
6723,{'axes': {'0': -1.0, '1': -0.252471923828125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},e3def95dd7db3c2064ec9d2ba788fec260b5bb7c9adf9b9c8f9c4527b584d86829cde1a4276a0c4862d1ca0323
6727,{'axes': {'0': -0.119537353515625, '1': 0.075408935546875, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},254fa542c132baa73cbd096a13d724855a31237cfd51c1df2addec9bbe8193d0c9440391a1c7078d6e26b3b43a
6727,{'axes': {'0': -0.119537353515625, '1': 0.075408935546875, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},254fa542c132baa73cbd096a13d724855a31237cfd51c1df2addec9bbe8193d0c9440391a1c7078d6e26b3b43a
6731,{'axes': {'0': 0.044097900390625, '1': 0.04022216796875, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},e63f35cac270b29838974c20342be50038a1d49046675440b4a8ba1c8a8bc50368b22c09e22805a81f58cc3936
6731,{'axes': {'0': 0.044097900390625, '1': 0.04022216796875, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},e63f35cac270b29838974c20342be50038a1d49046675440b4a8ba1c8a8bc50368b22c09e22805a81f58cc3936
6734,{'axes': {'0': 0.044097900390625, '1': 0.04022216796875, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},e63f35cac270b29838974c20342be50038a1d49046675440b4a8ba1c8a8bc50368b22c09e22805a81f58cc3936
6739,{'axes': {'0': 0.044097900390625, '1': 0.04022216796875, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},e63f35cac270b29838974c20342be50038a1d49046675440b4a8ba1c8a8bc50368b22c09e22805a81f58cc3936
6742,{'axes': {'0': 0.00830078125, '1': 0.04022216796875, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},b76b82c62183cd7b99b8f3c9e21f27756aed34f7e9eaffc2473a2d0494df81f204206ecd77986edf87e0e37fad
6742,{'axes': {'0': 0.00830078125, '1': 0.04022216796875, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},b76b82c62183cd7b99b8f3c9e21f27756aed34f7e9eaffc2473a2d0494df81f204206ecd77986edf87e0e37fad
6746,{'axes': {'0': -1.0, '1': -0.248779296875, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},f59257c4808f9904b12d3fd3eed31b590525a6d35e1c53d9572e66d8720ed196bcdd6617f8f3e0e59099be7de2
6746,{'axes': {'0': -1.0, '1': -0.248779296875, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},f59257c4808f9904b12d3fd3eed31b590525a6d35e1c53d9572e66d8720ed196bcdd6617f8f3e0e59099be7de2
6750,{'axes': {'0': -1.0, '1': -0.228790283203125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},0e3ded2684267d042e3e50160b4ba7031fecdf09d5395abd987ec6071d59fefc1b5145051d553d50478daa07dd
6750,{'axes': {'0': -1.0, '1': -0.228790283203125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},0e3ded2684267d042e3e50160b4ba7031fecdf09d5395abd987ec6071d59fefc1b5145051d553d50478daa07dd
6755,{'axes': {'0': -1.0, '1': -0.222869873046875, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},cdf3ee7a4293af0a9de55a8454fb8668897786741ceb64c93531cc6d5c3108e3f5b3e36bdebd122840f097b169
6755,{'axes': {'0': -1.0, '1': -0.222869873046875, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},cdf3ee7a4293af0a9de55a8454fb8668897786741ceb64c93531cc6d5c3108e3f5b3e36bdebd122840f097b169
6759,{'axes': {'0': -1.0, '1': -0.222869873046875, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},cdf3ee7a4293af0a9de55a8454fb8668897786741ceb64c93531cc6d5c3108e3f5b3e36bdebd122840f097b169
6763,{'axes': {'0': 0.005523681640625, '1': 0.077178955078125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},adc23233e902c90c45627d8480af04e36278e3760814af16bd954bd7dc404947b475c1af417d1da64a9327237c
6763,{'axes': {'0': 0.005523681640625, '1': 0.077178955078125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},adc23233e902c90c45627d8480af04e36278e3760814af16bd954bd7dc404947b475c1af417d1da64a9327237c
6767,{'axes': {'0': 0.999969482421875, '1': -0.053863525390625, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},a984433e15f83f52472fde099c45ce8820d59e72dadd972a7101ae5419c1cc2907a3149e55250c4840bfe28601
6767,{'axes': {'0': 0.999969482421875, '1': -0.053863525390625, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},a984433e15f83f52472fde099c45ce8820d59e72dadd972a7101ae5419c1cc2907a3149e55250c4840bfe28601
6771,{'axes': {'0': 0.0965576171875, '1': 0.026214599609375, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},44c297ca60ae580784157bfdb5d8ed2672ad6fbda8cab7754a0da4f1b49a1f1a46b8a04203f6d11b566842974a
6771,{'axes': {'0': 0.0965576171875, '1': 0.026214599609375, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},44c297ca60ae580784157bfdb5d8ed2672ad6fbda8cab7754a0da4f1b49a1f1a46b8a04203f6d11b566842974a
